src_country,dst_country,n,min_ms,p50_ms,p90_ms,p95_ms,max_ms,mean_ms,average_ms
AM,FR,88,-1.000,73.841,85.897,89.415,181.332,68.399,69.197
AM,GB,74,-1.000,74.404,84.181,94.341,154.665,65.958,66.875
AM,GE,6,-1.000,-1.000,107.768,136.216,136.216,39.997,121.991
AM,GH,1,346.935,346.935,346.935,346.935,346.935,346.935,346.935
AM,GR,12,-1.000,73.888,104.892,104.892,106.327,71.185,77.747
AM,GT,4,196.947,202.553,204.010,204.010,204.010,200.686,200.686
AM,HK,4,240.183,248.064,306.513,306.513,306.513,260.613,260.613
AM,HN,2,189.299,189.299,194.135,194.135,194.135,191.717,191.717
AM,HR,2,55.987,55.987,60.854,60.854,60.854,58.420,58.420
AM,HU,6,-1.000,44.616,51.164,72.659,72.659,35.811,43.173
AM,ID,27,-1.000,226.412,240.260,241.486,259.634,154.710,160.699
AM,IE,4,75.794,85.097,88.864,88.864,88.864,82.661,82.661
AM,IL,4,-1.000,117.762,118.286,118.286,118.286,58.512,78.349
AM,IM,2,83.518,83.518,102.256,102.256,102.256,92.887,92.887
AM,IN,18,-1.000,247.500,314.746,323.949,372.963,226.708,240.103
AM,IQ,2,94.975,94.975,126.663,126.663,126.663,110.819,110.819
AM,IR,17,-1.000,-1.000,120.615,133.094,135.220,41.024,141.882
AM,IS,2,109.227,109.227,113.059,113.059,113.059,111.143,111.143
AM,IT,49,-1.000,80.454,98.668,202.963,216.951,83.791,85.557
AM,JP,36,-1.000,292.484,345.316,372.878,380.704,255.301,262.624
AM,KE,6,-1.000,206.254,270.113,299.177,299.177,195.927,235.312
AM,KG,2,116.243,116.243,124.126,124.126,124.126,120.184,120.184
AM,KR,8,-1.000,315.113,348.411,350.708,350.708,281.516,321.875
AM,KZ,42,-1.000,114.756,149.687,157.159,164.144,114.651,117.472
AM,LB,2,172.744,172.744,197.475,197.475,197.475,185.110,185.110
AM,LK,5,199.004,256.454,347.560,347.560,347.560,272.420,272.420
AM,LT,7,49.384,55.261,90.278,95.084,95.084,67.331,67.331
AM,LU,20,-1.000,69.814,75.233,76.726,77.009,67.073,70.656
AM,LV,2,68.283,68.283,68.769,68.769,68.769,68.526,68.526
AM,MD,2,70.706,70.706,94.773,94.773,94.773,82.740,82.740
AM,MK,4,-1.000,63.213,101.251,101.251,101.251,55.288,74.051
AM,MN,2,236.287,236.287,349.719,349.719,349.719,293.003,293.003
AM,MU,4,265.841,305.727,314.481,314.481,314.481,289.926,289.926
AM,MV,2,200.051,200.051,215.781,215.781,215.781,207.916,207.916
AM,MX,11,-1.000,208.103,241.353,249.637,249.637,196.144,215.858
AM,MY,8,-1.000,227.285,262.699,266.210,266.210,204.787,234.185
AM,MZ,2,218.844,218.844,219.490,219.490,219.490,219.167,219.167
AM,NC,2,323.665,323.665,344.061,344.061,344.061,333.863,333.863
AM,NG,5,-1.000,199.076,232.815,232.815,232.815,164.750,206.188
AM,NL,122,-1.000,69.159,77.986,79.656,154.029,67.835,68.404
AM,NO,12,-1.000,74.509,83.837,83.837,85.138,68.828,75.176
AM,NP,6,-1.000,240.350,305.804,307.920,307.920,192.199,230.839
AM,NZ,13,-1.000,330.111,347.366,347.366,349.661,282.631,306.267
AM,PA,2,213.260,213.260,230.172,230.172,230.172,221.716,221.716
AM,PE,6,-1.000,238.131,246.690,254.397,254.397,202.928,243.714
AM,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AM,PH,14,238.103,273.762,320.222,320.222,324.180,281.690,281.690
AM,PK,2,190.115,190.115,241.048,241.048,241.048,215.582,215.582
AM,PL,25,-1.000,80.941,92.979,93.471,94.966,70.296,73.267
AM,PT,8,-1.000,98.174,105.770,106.880,106.880,74.541,85.333
AM,PW,2,316.158,316.158,346.667,346.667,346.667,331.413,331.413
AM,PY,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AM,RO,19,-1.000,44.366,89.992,101.862,114.748,45.669,48.262
AM,RS,6,-1.000,35.237,62.527,73.753,73.753,34.672,41.806
AM,RU,37,-1.000,68.585,114.058,141.249,199.383,67.032,68.922
AM,SA,5,134.446,138.559,150.182,150.182,150.182,141.093,141.093
AM,SE,34,-1.000,69.419,93.625,95.056,108.826,70.915,73.094
AM,SG,49,-1.000,218.619,283.361,293.828,311.561,211.561,215.989
AM,SI,6,43.456,61.414,67.577,83.198,83.198,62.670,62.670
AM,SK,4,67.274,79.277,83.186,83.186,83.186,75.594,75.594
AM,SL,1,201.721,201.721,201.721,201.721,201.721,201.721,201.721
AM,SV,5,197.299,206.142,211.744,211.744,211.744,204.597,204.597
AM,TH,4,-1.000,245.849,266.186,266.186,266.186,183.919,245.559
AM,TJ,3,-1.000,137.776,195.337,195.337,195.337,110.705,166.558
AM,TR,19,-1.000,55.536,114.178,114.953,126.822,59.839,63.219
AM,TT,2,-1.000,-1.000,222.266,222.266,222.266,110.633,222.266
AM,TV,2,384.702,384.702,389.548,389.548,389.548,387.125,387.125
AM,TW,26,-1.000,293.197,321.858,351.988,354.112,254.167,264.374
AM,TZ,2,198.558,198.558,323.430,323.430,323.430,260.994,260.994
AM,UA,19,53.580,91.215,101.802,104.623,116.722,91.001,91.001
AM,UG,1,244.079,244.079,244.079,244.079,244.079,244.079,244.079
AM,US,290,-1.000,164.832,208.710,216.879,372.739,151.702,153.298
AM,UY,4,228.113,252.158,256.094,256.094,256.094,241.161,241.161
AM,UZ,2,-1.000,-1.000,133.459,133.459,133.459,66.229,133.458
AM,VE,19,-1.000,214.195,229.972,236.014,243.563,171.781,181.380
AM,VN,6,-1.000,-1.000,272.795,358.721,358.721,142.034,428.102
AM,ZA,31,-1.000,226.388,243.893,245.083,246.660,213.571,220.723
AO,AE,18,-1.000,223.381,339.625,353.610,433.233,210.083,222.500
AO,AF,2,280.844,280.844,289.174,289.174,289.174,285.009,285.009
AO,AL,1,207.666,207.666,207.666,207.666,207.666,207.666,207.666
AO,AM,2,202.922,202.922,225.660,225.660,225.660,214.291,214.291
AO,AO,2,0.179,0.179,0.230,0.230,0.230,0.204,0.204
AO,AR,14,-1.000,145.859,273.483,273.483,302.017,156.364,168.469
AO,AT,54,-1.000,153.801,193.425,197.337,212.148,150.343,153.199
AO,AU,56,-1.000,350.000,381.579,390.379,422.116,279.013,284.104
AO,AZ,2,211.626,211.626,251.432,251.432,251.432,231.529,231.529
AO,BA,3,-1.000,228.237,337.682,337.682,337.682,188.306,282.959
AO,BD,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AO,BE,14,-1.000,158.305,192.603,192.603,205.808,157.962,170.190
AO,BF,2,-1.000,-1.000,165.667,165.667,165.667,82.333,165.666
AO,BG,20,-1.000,169.813,224.501,227.333,229.106,159.396,167.838
AO,BH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AO,BO,2,177.041,177.041,216.709,216.709,216.709,196.875,196.875
AO,BR,34,-1.000,107.314,131.137,208.899,247.172,100.247,103.315
AO,BY,2,162.728,162.728,163.379,163.379,163.379,163.053,163.053
AO,CA,47,-1.000,186.118,239.216,252.332,259.062,159.588,163.079
AO,CH,73,-1.000,148.073,164.462,185.980,227.181,125.545,127.303
AO,CL,16,-1.000,191.932,299.041,299.041,328.511,193.774,206.759
AO,CM,2,79.612,79.612,106.571,106.571,106.571,93.092,93.092
AO,CN,8,-1.000,307.305,316.942,317.966,317.966,252.252,288.431
AO,CO,12,-1.000,200.026,237.465,237.465,275.810,178.712,195.049
AO,CR,6,159.903,174.990,183.047,238.731,238.731,183.869,183.869
AO,CZ,33,-1.000,193.973,209.139,209.657,215.315,177.118,182.684
AO,DE,256,-1.000,144.519,187.540,203.319,396.025,129.367,130.913
AO,DJ,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AO,DK,16,-1.000,154.390,196.818,196.818,205.178,131.113,139.921
AO,DO,8,143.617,148.153,149.084,185.695,185.695,151.403,151.403
AO,EC,8,-1.000,218.995,228.900,261.980,261.980,195.383,223.438
AO,EE,8,-1.000,210.951,223.021,235.753,235.753,175.512,200.728
AO,ES,28,-1.000,138.233,198.322,229.530,230.395,119.856,124.332
AO,FI,29,155.351,175.414,192.615,223.745,231.127,178.207,178.207
AO,FM,2,329.831,329.831,392.183,392.183,392.183,361.007,361.007
AO,FR,100,-1.000,154.503,207.805,222.833,306.587,135.829,137.211
AO,GB,86,-1.000,129.157,166.814,205.077,275.886,104.624,105.867
AO,GE,6,-1.000,-1.000,198.622,223.107,223.107,69.621,210.863
AO,GH,2,-1.000,-1.000,179.799,179.799,179.799,89.399,179.798
AO,GR,14,-1.000,176.907,263.541,263.541,303.997,152.865,164.701
AO,GT,4,153.807,229.591,230.350,230.350,230.350,202.448,202.448
AO,HK,6,-1.000,-1.000,325.925,333.016,333.016,153.377,462.131
AO,HN,2,147.773,147.773,148.158,148.158,148.158,147.965,147.965
AO,HR,2,185.562,185.562,206.412,206.412,206.412,195.987,195.987
AO,HU,8,-1.000,154.368,171.554,220.216,220.216,88.658,101.466
AO,ID,31,-1.000,260.579,370.305,375.399,419.282,190.004,196.371
AO,IE,4,135.547,149.575,162.237,162.237,162.237,147.265,147.265
AO,IL,4,-1.000,188.356,192.610,192.610,192.610,94.742,126.656
AO,IM,2,142.800,142.800,223.414,223.414,223.414,183.107,183.107
AO,IN,20,-1.000,390.921,440.477,441.019,519.877,293.223,308.708
AO,IQ,2,218.084,218.084,257.207,257.207,257.207,237.645,237.645
AO,IR,19,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AO,IS,2,164.674,164.674,182.214,182.214,182.214,173.444,173.444
AO,IT,53,-1.000,163.468,259.157,288.663,313.737,161.837,164.968
AO,JP,40,-1.000,306.189,374.048,394.019,417.797,246.355,252.697
AO,KE,6,-1.000,104.136,137.187,147.991,147.991,99.774,119.929
AO,KG,2,236.456,236.456,240.154,240.154,240.154,238.305,238.305
AO,KH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AO,KR,8,-1.000,316.782,368.322,369.357,369.357,249.344,285.107
AO,KZ,42,-1.000,226.282,245.183,247.935,271.071,222.980,228.443
AO,LB,2,204.986,204.986,257.836,257.836,257.836,231.411,231.411
AO,LK,5,283.210,301.023,351.554,351.554,351.554,312.696,312.696
AO,LT,7,160.984,177.041,179.076,180.207,180.207,171.907,171.907
AO,LU,20,-1.000,189.682,228.695,229.061,229.573,171.243,180.308
AO,LV,2,164.110,164.110,174.115,174.115,174.115,169.113,169.113
AO,MD,4,-1.000,190.722,266.980,266.980,266.980,113.925,152.233
AO,MK,4,-1.000,218.445,221.814,221.814,221.814,156.106,208.475
AO,MN,2,310.511,310.511,326.660,326.660,326.660,318.586,318.586
AO,MU,4,-1.000,93.926,95.634,95.634,95.634,70.557,94.409
AO,MV,2,265.776,265.776,287.869,287.869,287.869,276.823,276.823
AO,MX,13,-1.000,169.524,260.717,260.717,265.660,156.891,170.049
AO,MY,8,-1.000,278.662,355.380,387.862,387.862,259.826,297.087
AO,MZ,2,59.991,59.991,242.056,242.056,242.056,151.024,151.024
AO,NC,2,354.875,354.875,354.946,354.946,354.946,354.910,354.910
AO,NG,5,-1.000,56.738,118.575,118.575,118.575,61.270,76.838
AO,NL,124,-1.000,140.982,188.209,211.697,241.622,141.260,142.417
AO,NO,16,-1.000,166.624,228.280,228.280,231.881,146.713,156.561
AO,NP,6,-1.000,297.533,409.933,424.924,424.924,247.903,297.684
AO,NZ,13,-1.000,348.064,387.677,387.677,389.041,300.291,325.399
AO,PA,2,178.672,178.672,180.467,180.467,180.467,179.570,179.570
AO,PE,6,-1.000,186.810,203.995,217.915,217.915,161.586,194.103
AO,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AO,PH,16,-1.000,334.307,378.659,378.659,379.460,291.336,310.825
AO,PK,4,-1.000,256.914,315.171,315.171,315.171,142.521,190.361
AO,PL,29,-1.000,157.850,174.564,204.565,257.781,128.476,133.100
AO,PT,12,-1.000,101.933,104.402,104.402,104.562,59.528,65.031
AO,PW,2,354.638,354.638,356.975,356.975,356.975,355.807,355.807
AO,PY,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AO,RO,19,-1.000,172.690,189.671,219.185,262.306,125.701,132.740
AO,RS,8,-1.000,177.426,220.312,225.714,225.714,126.441,144.647
AO,RU,42,-1.000,185.640,255.080,285.435,312.841,143.308,146.828
AO,SA,5,215.543,255.155,301.934,301.934,301.934,254.345,254.345
AO,SE,34,-1.000,173.363,227.061,248.219,285.671,176.619,182.001
AO,SG,51,-1.000,270.923,365.945,419.892,426.525,256.195,261.339
AO,SI,8,-1.000,157.086,184.013,202.516,202.516,129.844,148.536
AO,SK,4,150.877,197.337,203.035,203.035,203.035,186.634,186.634
AO,SL,1,97.827,97.827,97.827,97.827,97.827,97.827,97.827
AO,SV,5,158.486,199.480,238.071,238.071,238.071,198.380,198.380
AO,SX,2,156.910,156.910,157.207,157.207,157.207,157.059,157.059
AO,TH,4,-1.000,270.665,317.217,317.217,317.217,207.036,276.381
AO,TJ,3,-1.000,242.086,302.038,302.038,302.038,181.042,272.063
AO,TR,24,-1.000,193.774,248.264,323.032,323.961,144.105,150.414
AO,TT,2,-1.000,-1.000,170.187,170.187,170.187,84.594,170.188
AO,TV,2,379.353,379.353,433.140,433.140,433.140,406.246,406.246
AO,TW,26,-1.000,314.981,348.975,372.283,400.244,271.010,281.890
AO,TZ,2,110.248,110.248,110.392,110.392,110.392,110.320,110.320
AO,UA,21,-1.000,172.603,199.047,206.961,220.191,162.394,170.564
AO,UG,1,208.223,208.223,208.223,208.223,208.223,208.223,208.223
AO,US,329,-1.000,183.829,245.155,256.240,364.600,156.044,157.489
AO,UY,4,129.980,130.206,130.298,130.298,130.298,130.127,130.127
AO,UZ,2,-1.000,-1.000,321.216,321.216,321.216,160.108,321.216
AO,VE,19,-1.000,167.603,240.691,249.655,253.804,155.886,164.602
AO,VN,6,-1.000,-1.000,342.713,401.960,401.960,173.659,522.977
AO,ZA,31,-1.000,53.144,57.495,62.866,199.911,49.556,51.241
AR,AE,120,-1.000,326.294,386.603,403.737,435.023,234.508,236.487
AR,AF,14,-1.000,352.999,401.129,401.129,417.379,309.986,333.908
AR,AL,7,241.207,255.615,257.765,278.105,278.105,255.335,255.335
AR,AM,14,-1.000,284.198,309.971,309.971,316.501,247.763,266.899
AR,AO,14,-1.000,145.891,273.953,273.953,302.514,156.357,168.461
AR,AR,98,-1.000,8.175,39.643,47.416,51.398,11.707,11.838
AR,AT,362,-1.000,235.506,255.551,270.680,278.796,197.032,199.245
AR,AU,332,-1.000,339.875,415.712,442.928,533.615,276.934,279.468
AR,AZ,14,-1.000,285.008,309.067,309.067,327.001,250.185,269.507
AR,BA,11,-1.000,256.702,293.677,391.866,391.866,228.207,251.128
AR,BD,14,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AR,BE,98,-1.000,225.276,244.098,256.179,264.407,187.864,189.811
AR,BF,14,-1.000,-1.000,314.824,314.824,337.533,112.079,394.776
AR,BG,136,-1.000,247.758,269.382,281.019,352.333,196.656,198.120
AR,BH,10,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AR,BO,14,-1.000,73.263,94.815,94.815,120.165,70.799,76.322
AR,BR,220,-1.000,40.431,147.263,180.397,273.218,57.566,58.103
AR,BY,14,-1.000,249.119,263.476,263.476,283.934,217.946,234.788
AR,CA,299,-1.000,165.767,202.155,206.677,241.218,132.882,134.239
AR,CH,469,-1.000,233.385,260.270,268.506,315.723,179.686,181.633
AR,CL,112,-1.000,33.272,211.857,227.165,252.065,69.794,70.432
AR,CM,14,-1.000,342.839,377.992,377.992,418.159,301.554,324.827
AR,CN,56,-1.000,346.458,371.172,374.575,407.489,268.773,273.678
AR,CO,84,-1.000,100.680,185.024,191.922,213.722,94.996,96.153
AR,CR,42,-1.000,174.337,205.461,205.811,215.676,149.605,153.278
AR,CZ,225,-1.000,240.031,261.928,271.210,282.672,201.807,203.626
AR,DE,1633,-1.000,227.974,252.662,261.642,308.255,177.990,179.761
AR,DJ,28,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AR,DK,102,-1.000,228.643,250.143,264.011,271.147,179.009,180.791
AR,DO,56,-1.000,155.240,166.275,174.343,185.933,135.299,137.777
AR,EC,56,-1.000,137.891,212.387,215.984,222.465,112.161,114.218
AR,EE,56,-1.000,254.470,296.765,305.646,331.783,221.507,225.553
AR,ES,190,-1.000,230.392,252.882,257.904,280.156,168.982,170.790
AR,FI,203,-1.000,251.583,276.857,288.834,302.571,221.734,223.950
AR,FM,14,-1.000,309.333,337.203,337.203,350.648,267.982,288.673
AR,FR,645,-1.000,223.818,245.539,254.501,269.053,172.222,173.848
AR,GB,530,-1.000,216.518,243.742,256.748,282.686,158.735,160.256
AR,GE,34,-1.000,-1.000,297.626,301.773,325.155,103.250,353.450
AR,GH,9,-1.000,300.193,314.370,343.129,343.129,240.065,270.198
AR,GR,88,-1.000,256.884,280.540,289.999,315.540,181.163,183.257
AR,GT,28,-1.000,147.834,160.546,178.155,189.315,121.159,125.683
AR,HK,32,-1.000,327.352,383.053,386.372,443.450,239.986,247.760
AR,HN,14,-1.000,153.138,167.146,167.146,178.073,134.024,144.410
AR,HR,14,-1.000,243.176,265.376,265.376,277.949,214.704,231.297
AR,HU,44,-1.000,227.374,251.830,259.590,272.035,132.312,135.412
AR,ID,197,-1.000,360.161,404.947,417.848,442.109,224.791,227.107
AR,IE,28,-1.000,224.711,243.485,260.110,263.017,196.708,204.031
AR,IL,22,-1.000,255.790,281.046,289.119,310.263,149.271,156.427
AR,IM,14,-1.000,224.669,255.518,255.518,284.653,203.964,219.730
AR,IN,130,-1.000,377.440,449.173,473.737,549.761,292.875,295.153
AR,IQ,14,-1.000,292.883,306.035,306.035,327.532,255.062,274.759
AR,IR,123,-1.000,-1.000,313.182,330.521,342.300,104.699,350.378
AR,IS,14,-1.000,253.634,270.167,270.167,293.141,222.758,239.970
AR,IT,354,-1.000,239.575,262.230,267.424,288.967,195.642,197.889
AR,JP,252,-1.000,291.792,345.523,378.502,518.353,233.178,235.999
AR,KE,42,-1.000,350.666,389.293,402.114,469.866,295.800,303.039
AR,KG,14,-1.000,310.713,322.931,322.931,343.669,271.164,292.100
AR,KH,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AR,KR,56,-1.000,326.142,389.250,426.407,509.369,241.276,245.681
AR,KZ,298,-1.000,305.552,331.135,341.078,360.593,258.055,260.689
AR,LB,14,-1.000,283.164,315.521,315.521,320.477,248.154,267.320
AR,LK,35,-1.000,364.078,410.137,414.093,445.034,332.789,342.606
AR,LT,49,-1.000,249.631,269.933,284.124,290.121,222.487,227.143
AR,LU,140,-1.000,228.644,246.749,261.234,392.068,195.132,196.543
AR,LV,14,-1.000,244.788,260.385,260.385,279.338,214.943,231.554
AR,MD,20,-1.000,250.360,271.743,272.278,293.918,156.079,164.346
AR,MK,28,-1.000,244.017,263.800,282.699,287.861,146.167,151.618
AR,MN,14,-1.000,368.021,402.676,402.676,411.361,325.332,350.434
AR,MU,28,-1.000,415.843,444.246,453.864,482.303,304.302,315.609
AR,MV,14,-1.000,376.487,427.807,427.807,444.074,336.350,362.300
AR,MX,81,-1.000,174.411,212.898,219.034,248.042,137.382,139.112
AR,MY,56,-1.000,362.473,401.165,405.439,425.873,299.537,305.001
AR,MZ,14,-1.000,370.859,397.759,397.759,408.265,324.471,349.507
AR,NC,14,-1.000,372.298,446.607,446.607,467.626,342.233,368.636
AR,NG,35,-1.000,321.159,359.050,374.026,424.009,250.744,258.148
AR,NL,852,-1.000,224.994,252.653,262.171,464.680,190.422,192.466
AR,NO,94,-1.000,240.081,262.330,270.529,292.800,188.825,190.866
AR,NP,42,-1.000,392.399,454.561,455.668,482.419,244.110,250.088
AR,NZ,91,-1.000,325.675,369.472,404.022,532.655,256.074,258.930
AR,PA,14,-1.000,179.694,199.530,199.530,205.169,158.962,171.267
AR,PE,42,-1.000,57.154,81.573,89.352,107.803,48.503,49.710
AR,PG,7,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AR,PH,104,-1.000,374.985,415.997,432.906,503.290,311.969,315.008
AR,PK,20,-1.000,347.350,369.422,389.287,396.714,215.193,226.572
AR,PL,181,-1.000,242.798,266.761,275.569,288.679,187.924,190.035
AR,PT,60,-1.000,232.252,262.520,272.006,282.138,157.548,160.235
AR,PW,14,-1.000,306.855,333.049,333.049,342.071,271.327,292.275
AR,PY,10,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AR,RO,130,-1.000,245.649,271.559,282.289,298.009,156.927,158.151
AR,RS,48,-1.000,241.254,264.911,276.709,285.019,158.056,161.440
AR,RU,263,-1.000,264.053,326.997,358.576,422.502,200.681,203.008
AR,SA,35,-1.000,297.535,323.795,325.526,389.903,269.294,277.244
AR,SE,238,-1.000,241.751,267.044,276.347,286.498,202.227,203.949
AR,SG,343,-1.000,357.851,393.527,404.410,538.178,284.653,287.173
AR,SI,48,-1.000,240.836,261.755,275.859,277.822,185.759,189.733
AR,SK,28,-1.000,246.696,258.784,275.252,288.897,213.709,221.661
AR,SL,7,300.513,328.127,354.412,361.457,361.457,331.202,331.202
AR,SV,35,-1.000,141.962,184.628,190.075,192.960,131.718,135.621
AR,SX,4,-1.000,158.826,162.383,162.383,162.383,118.699,158.599
AR,TH,28,-1.000,371.850,426.149,430.135,446.689,264.942,274.792
AR,TJ,23,-1.000,332.031,359.996,373.069,379.831,211.399,221.053
AR,TR,129,-1.000,263.688,285.525,302.508,362.310,200.727,202.303
AR,TT,14,-1.000,169.043,183.284,183.284,200.725,101.751,109.655
AR,TV,14,-1.000,392.475,463.143,463.143,468.210,355.026,382.413
AR,TW,174,-1.000,315.950,369.451,381.906,420.949,251.216,254.149
AR,TZ,14,-1.000,391.038,413.463,413.463,419.131,335.919,361.836
AR,UA,139,-1.000,255.030,284.821,289.796,308.125,214.123,215.682
AR,UG,7,388.600,407.015,411.788,415.987,415.987,403.916,403.916
AR,US,2100,-1.000,156.489,204.711,217.143,379.194,127.656,128.956
AR,UY,28,-1.000,17.421,43.440,49.500,51.351,18.736,19.467
AR,UZ,14,-1.000,-1.000,315.556,315.556,371.896,113.028,398.098
AR,VE,125,-1.000,158.961,184.428,191.729,223.214,119.948,120.923
AR,VN,42,-1.000,-1.000,407.892,414.385,420.288,177.141,574.532
AR,ZA,217,-1.000,302.860,394.494,404.673,468.453,260.366,262.797
AT,AE,426,-1.000,125.891,188.756,198.748,335.925,112.752,113.830
AT,AF,48,135.120,150.474,204.658,207.012,238.662,160.220,160.220
AT,AL,25,24.459,28.103,35.499,38.155,42.474,29.422,29.422
AT,AM,48,62.347,80.088,84.792,87.200,88.268,78.524,78.524
AT,AO,48,147.364,156.267,196.266,199.467,211.109,162.898,162.898
AT,AR,336,-1.000,237.013,258.701,269.906,278.603,203.745,205.590
AT,AT,1278,-1.000,5.399,16.016,20.903,58.403,6.981,7.063
AT,AU,1244,-1.000,256.070,325.175,344.911,438.894,225.682,227.890
AT,AZ,48,-1.000,78.008,88.344,92.682,94.800,75.133,76.753
AT,BA,57,-1.000,18.608,128.865,132.510,138.993,34.009,34.634
AT,BD,48,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AT,BE,336,-1.000,22.729,28.067,29.891,107.972,22.473,22.684
AT,BF,48,-1.000,-1.000,139.449,140.021,145.911,61.576,213.546
AT,BG,476,-1.000,26.813,43.184,49.152,89.539,25.673,25.956
AT,BH,42,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
AT,BO,48,-1.000,228.557,237.213,243.137,251.249,222.497,227.252
AT,BR,794,-1.000,205.664,235.858,245.492,339.228,171.078,172.829
AT,BY,48,20.894,34.028,42.232,45.414,46.604,33.227,33.227
AT,CA,1085,-1.000,107.673,148.720,155.084,226.477,97.138,98.143
AT,CH,1697,-1.000,16.671,27.244,32.872,74.368,16.229,16.403
AT,CL,384,-1.000,223.751,251.369,257.570,397.470,208.295,210.498
AT,CM,48,135.924,145.083,168.637,178.158,343.881,152.299,152.299
AT,CN,192,-1.000,191.012,253.743,264.443,332.748,178.351,180.239
AT,CO,288,-1.000,166.365,186.686,190.176,211.979,141.355,142.853
AT,CR,144,-1.000,175.812,183.257,185.343,188.606,173.629,174.850
AT,CZ,787,-1.000,9.788,24.317,32.320,109.605,14.055,14.210
